YEAR,MAKE,MODEL,TRIM,BODY,TRANSMISSION,VIN,STATE,CONDITION,COLOR,INTERIOR,SELLER,MMR,SELLINGPRICE,SALEDATE,SALE_DATE,PROFIT,ODOMETER
2014,Ford,Focus,SE,hatchback,automatic,1fadp3k27el157923,tn,41,â€”,black,ars/avis budget group,10400,10900,2015-06-17T03:30:00-07:00,30:00.0,500,42057
2014,Ford,Fusion,SE,sedan,automatic,3fa6p0h92er332012,nj,38,â€”,beige,wheels exchange llc,16150,16300,2015-06-10T02:30:00-07:00,30:00.0,150,14589
2014,Ford,Fusion,SE,sedan,automatic,3fa6p0h93er205785,nj,47,black,beige,ford motor credit company llc,16300,17500,2015-06-17T02:00:00-07:00,00:00.0,1200,11444
2014,Ford,Fusion,SE,sedan,automatic,3fa6p0hd3er102175,oh,39,black,black,ford motor credit company llc,14000,15300,2015-06-16T02:00:00-07:00,00:00.0,1300,35067
2014,Ford,Fusion,Titanium,sedan,automatic,3fa6p0k92er127654,oh,39,blue,black,ford motor credit company llc,18650,19100,2015-06-16T02:00:00-07:00,00:00.0,450,13164
2014,Ford,Mustang,V6,convertible,automatic,1zvbp8em7e5295202,tx,41,black,black,avis budget group,18500,18900,2015-06-10T02:30:00-07:00,30:00.0,400,28912
2014,Ford,Shelby GT500,Base,coupe,manual,1zvbp8jz5e5248655,pa,46,red,black,adcock brothers inc,56100,57700,2015-06-05T02:00:00-07:00,00:00.0,1600,2391
2014,Ford,Mustang,GT,coupe,manual,1zvbp8cfxe5305516,nc,36,white,â€”,primeritus remarketing/coastal fcu,27500,29200,2015-06-08T02:30:00-07:00,30:00.0,1700,3543
2014,Ford,Taurus,SE,sedan,automatic,1fahp2d89eg143348,oh,42,black,tan,ford motor credit company llc pd,16100,16500,2015-06-09T02:00:00-07:00,00:00.0,400,10760
2014,GMC,Acadia,SLT-1,suv,automatic,1gkkvrkd2ej138319,il,23,white,gray,auto premier sales inc,30800,31000,2015-06-11T03:00:00-07:00,00:00.0,200,29496
2014,GMC,Savana Cargo,2500,van,,1gtw7fca8e1912065,mo,37,white,gray,u-haul technical center,19500,19500,2015-06-09T04:00:00-07:00,00:00.0,0,13558
2014,Honda,Civic,LX,coupe,automatic,2hgfg3b50eh523118,az,4,white,gray,right honda,13850,14500,2015-06-04T05:00:00-07:00,00:00.0,650,19297
2014,Honda,Accord,EX-L,sedan,automatic,1hgcr2f81ea000099,ga,36,beige,beige,triple m auto finders,21700,22000,2015-06-11T03:00:00-07:00,00:00.0,300,2222
2014,Honda,CR-V,LX,suv,automatic,2hkrm3h30eh523783,az,41,gray,gray,earnhardt,18550,19500,2015-06-04T05:00:00-07:00,00:00.0,950,8120
2014,Hyundai,Santa Fe Sport,Sport 2.0T,suv,automatic,5xyzudla3eg228552,wa,48,blue,gray,hyundai motor finance,23900,24100,2015-06-10T05:30:00-07:00,30:00.0,200,14414
2014,Hyundai,Elantra,SE,sedan,automatic,5npdh4aexeh503542,az,31,red,gray,cornhusker auto center inc,12550,12700,2015-06-04T05:30:00-07:00,30:00.0,150,14096
2014,Hyundai,Santa Fe Sport,Sport,suv,automatic,5xyztdlb0eg202888,il,47,gray,gray,ec sales llc,18850,19700,2015-06-09T03:00:00-07:00,00:00.0,850,27263
2014,Hyundai,Santa Fe Sport,Sport,suv,automatic,5xyzt3lb8eg184666,ga,49,silver,gray,ge fleet services for itself/servicer,17600,18000,2015-06-09T06:10:00-07:00,10:00.0,400,28476
2014,Hyundai,Elantra,SE,sedan,automatic,kmhdh4ae3eu153818,wa,44,red,gray,hyundai motor finance,13150,13900,2015-06-10T05:30:00-07:00,30:00.0,750,3190
2014,Hyundai,Sonata,GLS,sedan,automatic,5npeb4ac5eh896709,wa,42,blue,gray,hyundai motor finance,14250,14800,2015-06-10T05:30:00-07:00,30:00.0,550,11832
2014,Jeep,Cherokee,Latitude,suv,automatic,1c4pjlcb7ew295290,ga,48,gray,gray,chrysler capital,17600,21000,2015-06-08T17:00:00-07:00,00:00.0,3400,7474
2014,Jeep,Cherokee,Latitude,suv,automatic,1c4pjlcs1ew232802,mo,45,black,black,meridian remarketing,17850,18200,2015-06-16T04:00:00-07:00,00:00.0,350,35675
2014,Jeep,Compass,Sport,suv,automatic,1c4njdbb1ed926755,fl,4,red,black,hertz corporation/gdp,15600,15800,2015-06-08T05:30:00-07:00,30:00.0,200,29717
2014,Jeep,Compass,Sport,suv,automatic,1c4njcbb5ed625562,hi,43,red,gray,chrysler capital,13450,14500,2015-06-10T08:35:00-07:00,35:00.0,1050,21590
2014,Jeep,Patriot,Sport,suv,automatic,1c4njpbb4ed529445,nv,41,blue,black,prestige chrysler jeep dodge,12800,12800,2015-06-12T05:00:00-07:00,00:00.0,0,27050
2014,Jeep,Patriot,Sport,suv,automatic,1c4njpbb6ed927174,fl,4,blue,black,pv holding inc/gdp,13350,13700,2015-06-08T05:30:00-07:00,30:00.0,350,16055
2014,Jeep,Patriot,Sport,suv,automatic,1c4njpbb3ed927343,fl,4,charcoal,black,pv holding inc/gdp,13100,13100,2015-06-08T05:30:00-07:00,30:00.0,0,19483
2014,Jeep,Patriot,Sport,suv,automatic,1c4njpba4ed718975,ga,46,black,gray,chrysler capital,13200,13300,2015-06-09T02:30:00-07:00,30:00.0,100,20854
2014,Jeep,Patriot,Sport,suv,automatic,1c4njpba7ed880986,fl,4,silver,black,hertz corporation/gdp,13150,13400,2015-06-08T05:30:00-07:00,30:00.0,250,21483
2014,Jeep,Patriot,Sport,suv,automatic,1c4njpbb8ed927290,fl,4,silver,black,pv holding inc/gdp,13300,13800,2015-06-08T05:30:00-07:00,30:00.0,500,16322
2014,Jeep,Grand Cherokee,Laredo,suv,automatic,1c4rjfag3ec192443,mi,5,white,black,kevins marysville auto sales inc,25500,26300,2015-06-04T02:30:00-07:00,30:00.0,800,23472
2014,Jeep,Patriot,Sport,suv,automatic,1c4njpbb5ed927215,fl,4,silver,black,pv holding inc/gdp,13250,13600,2015-06-08T05:30:00-07:00,30:00.0,350,17644
2014,Jeep,Patriot,Sport,suv,automatic,1c4njpbb6ed927336,fl,4,red,black,pv holding inc/gdp,12950,13100,2015-06-08T05:30:00-07:00,30:00.0,150,22283
2014,Kia,Forte,LX,sedan,,knafx4a69e5223094,co,42,white,black,kia motors america  inc,11200,11300,2015-06-16T05:00:00-07:00,00:00.0,100,21071
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a74eg346791,co,46,black,gray,kia motors america  inc,15050,15400,2015-06-16T05:00:00-07:00,00:00.0,350,9372
2014,Kia,Forte,LX,sedan,automatic,knafx4a67e5224633,co,45,white,beige,kia motors america  inc,11050,11200,2015-06-16T05:00:00-07:00,00:00.0,150,23358
2014,Kia,Optima,LX,sedan,,5xxgm4a76eg349742,co,43,silver,tan,kia motors america  inc,15150,15300,2015-06-16T05:00:00-07:00,00:00.0,150,7765
2014,Kia,Forte,LX,sedan,automatic,knafx4a68e5240212,co,36,black,black,kia motors america  inc,11050,11300,2015-06-16T05:00:00-07:00,00:00.0,250,23299
2014,Kia,Forte,LX,sedan,automatic,knafx4a69e5239411,co,43,black,black,kia motors america  inc,11100,11200,2015-06-16T05:00:00-07:00,00:00.0,100,22749
2014,Kia,Optima,EX Hybrid,sedan,automatic,knagn4ad3e5070706,wa,5,gray,gray,kia motors finance,19600,20000,2015-06-10T05:30:00-07:00,30:00.0,400,9419
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a75eg346055,co,41,burgundy,beige,kia motors america  inc,15000,15000,2015-06-16T05:00:00-07:00,00:00.0,0,10113
2014,Kia,Forte,LX,sedan,automatic,knafk4a6xe5075486,wa,48,black,black,kia motors finance,12550,13400,2015-06-10T05:30:00-07:00,30:00.0,850,5172
2014,Kia,Optima,EX,sedan,automatic,5xxgn4a77eg302412,az,44,red,beige,right honda,17400,17400,2015-06-04T05:00:00-07:00,00:00.0,0,17109
2014,Kia,Forte,LX,sedan,automatic,knafx4a62e5224748,co,36,white,gray,kia motors america  inc,10950,11100,2015-06-16T05:00:00-07:00,00:00.0,150,24697
2014,Kia,Optima,LX Hybrid,sedan,automatic,knagm4ad6e5066412,co,48,gray,gray,kia motors america  inc,16050,16600,2015-06-16T05:00:00-07:00,00:00.0,550,13748
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a70eg329048,co,46,black,gray,kia motors america  inc,15100,15500,2015-06-16T05:00:00-07:00,00:00.0,400,8386
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a74eg345544,co,49,burgundy,beige,kia motors america  inc,15000,15300,2015-06-16T05:00:00-07:00,00:00.0,300,9823
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a70eg348862,co,44,silver,gray,kia motors america  inc,14750,15000,2015-06-16T05:00:00-07:00,00:00.0,250,13740
2014,Kia,Forte,LX,sedan,automatic,knafx4a62e5221977,co,36,blue,black,kia motors america  inc,11300,12200,2015-06-16T05:00:00-07:00,00:00.0,900,19816
2014,Kia,Forte,LX,sedan,automatic,knafx4a67e5239892,co,33,brown,gray,kia motors america  inc,11050,11100,2015-06-16T05:00:00-07:00,00:00.0,50,23325
2014,Jeep,Wrangler,Sport,suv,automatic,1c4ajwag3el185800,az,49,black,black,larry h miller toyota peoria,23900,24100,2015-06-04T05:30:00-07:00,30:00.0,200,6504
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a70eg351454,co,5,white,gray,kia motors america  inc,15150,15300,2015-06-16T05:00:00-07:00,00:00.0,150,8137
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a76eg348123,co,46,white,tan,kia motors america  inc,15100,15300,2015-06-16T05:00:00-07:00,00:00.0,200,8592
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a75eg340384,co,48,brown,tan,kia motors america  inc,15000,15300,2015-06-16T05:00:00-07:00,00:00.0,300,9942
2014,Kia,Forte,LX,sedan,automatic,knafx4a64e5220085,co,44,white,black,kia motors america  inc,11000,11300,2015-06-16T05:00:00-07:00,00:00.0,300,24054
2014,Kia,Forte,LX,sedan,automatic,knafx4a61e5223204,co,48,blue,black,kia motors america  inc,11200,11200,2015-06-16T05:00:00-07:00,00:00.0,0,21215
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a73eg351013,co,5,black,gray,kia motors america  inc,14900,15200,2015-06-16T05:00:00-07:00,00:00.0,300,11122
2014,Kia,Forte,LX,sedan,,knafx4a64e5225464,co,38,gray,gray,kia motors america  inc,11750,12400,2015-06-16T05:00:00-07:00,00:00.0,650,13663
2014,Kia,Forte,LX,sedan,automatic,knafx4a63e5209563,co,4,silver,gray,kia motors america  inc,11900,12300,2015-06-16T05:00:00-07:00,00:00.0,400,11981
2014,Kia,Forte,LX,sedan,automatic,knafx4a6xe5239028,co,42,red,gray,kia motors america  inc,11050,11200,2015-06-16T05:00:00-07:00,00:00.0,150,23711
2014,Kia,Forte,LX,sedan,,knafx4a6xe5240079,co,41,white,black,kia motors america  inc,11150,11400,2015-06-16T05:00:00-07:00,00:00.0,250,22218
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a74eg348069,co,5,brown,beige,kia motors america  inc,15100,15300,2015-06-16T05:00:00-07:00,00:00.0,200,8245
2014,Kia,Forte,LX,sedan,,knafx4a6xe5222472,co,41,gray,black,kia motors america  inc,11000,11100,2015-06-16T05:00:00-07:00,00:00.0,100,24133
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a70eg347145,co,41,burgundy,â€”,kia motors america  inc,15100,15300,2015-06-16T05:00:00-07:00,00:00.0,200,8677
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a74eg344751,co,49,gray,beige,kia motors america  inc,15000,15000,2015-06-16T05:00:00-07:00,00:00.0,0,10302
2014,Kia,Forte,EX,sedan,automatic,knafx4a87e5104820,wa,43,red,black,kia motors finance,11600,11900,2015-06-10T05:30:00-07:00,30:00.0,300,26816
2014,Kia,Forte,LX,sedan,automatic,knafx4a61e5239029,co,38,burgundy,gray,kia motors america  inc,11000,11100,2015-06-16T05:00:00-07:00,00:00.0,100,24205
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a77eg346932,co,5,brown,tan,kia motors america  inc,15100,15300,2015-06-16T05:00:00-07:00,00:00.0,200,8235
2014,Kia,Forte,LX,sedan,,knafx4a60e5240785,co,44,red,black,kia motors america  inc,11050,11100,2015-06-16T05:00:00-07:00,00:00.0,50,23536
2014,Kia,Forte,LX,sedan,automatic,knafx4a65e5203263,co,42,silver,gray,kia motors america  inc,11250,11500,2015-06-16T05:00:00-07:00,00:00.0,250,20409
2014,Kia,Forte,LX,sedan,automatic,knafx4a69e5239666,co,44,blue,black,kia motors america  inc,11050,11200,2015-06-16T05:00:00-07:00,00:00.0,150,23339
2014,Kia,Forte,LX,sedan,automatic,knafx4a6xe5222827,co,41,red,gray,kia motors america  inc,11000,11200,2015-06-16T05:00:00-07:00,00:00.0,200,24023
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a78eg345840,co,5,brown,tan,kia motors america  inc,15000,15300,2015-06-16T05:00:00-07:00,00:00.0,300,9800
2014,Jeep,Wrangler,Unlimited Rubicon,suv,,1c4bjwfg8el191847,ga,5,black,black,mcdonald auto sales & leasing,36300,41000,2015-06-04T03:00:00-07:00,00:00.0,4700,8767
2014,Kia,Forte,LX,sedan,automatic,knafx4a6xe5222746,co,4,brown,black,kia motors america  inc,11250,11500,2015-06-16T05:00:00-07:00,00:00.0,250,20486
2014,Kia,Soul,!,wagon,automatic,kndjx3a54e7711839,wa,5,red,black,kia motors finance,17600,17600,2015-06-10T05:30:00-07:00,30:00.0,0,7300
2014,Kia,Rio,LX,sedan,automatic,knadm4a37e6389601,co,45,silver,gray,kia motors america  inc,11050,11200,2015-06-16T05:00:00-07:00,00:00.0,150,10682
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a73eg347656,co,44,white,gray,kia motors america  inc,14500,14700,2015-06-16T05:00:00-07:00,00:00.0,200,16936
2014,Kia,Rio,LX,sedan,automatic,knadm4a32e6390994,co,46,white,gray,kia motors america  inc,10500,11000,2015-06-16T05:00:00-07:00,00:00.0,500,21035
2014,Kia,Rio,LX,sedan,,knadm4a37e6387623,co,49,silver,black,kia motors america  inc,11000,11700,2015-06-16T05:00:00-07:00,00:00.0,700,11840
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a77eg329371,co,48,white,gray,kia motors america  inc,14650,14700,2015-06-16T05:00:00-07:00,00:00.0,50,15059
2014,Kia,Sportage,LX,suv,automatic,kndpb3ac8e7561404,co,49,black,black,kia motors america  inc,15150,15500,2015-06-16T05:00:00-07:00,00:00.0,350,22987
2014,Kia,Sportage,LX,suv,automatic,kndpbcac1e7550163,co,41,silver,gray,kia motors america  inc,16200,16700,2015-06-16T05:00:00-07:00,00:00.0,500,21207
2014,Kia,Sportage,LX,suv,automatic,kndpb3ac6e7549493,co,44,black,beige,kia motors america  inc,15100,15900,2015-06-16T05:00:00-07:00,00:00.0,800,23422
2014,Kia,Sportage,LX,suv,,kndpbcac8e7561371,co,47,blue,black,kia motors america  inc,16250,16800,2015-06-16T05:00:00-07:00,00:00.0,550,20872
2014,Kia,Sportage,LX,suv,automatic,kndpbcac4e7558502,co,45,brown,gray,kia motors america  inc,16300,16600,2015-06-16T05:00:00-07:00,00:00.0,300,18667
2014,Kia,Sportage,LX,suv,,kndpbcac9e7600100,co,49,white,gray,kia motors america  inc,16350,17900,2015-06-16T05:00:00-07:00,00:00.0,1550,16565
2014,Kia,Sportage,LX,suv,automatic,kndpbcac8e7560124,co,44,brown,black,kia motors america  inc,16200,16500,2015-06-16T05:00:00-07:00,00:00.0,300,21903
2014,Kia,Sportage,LX,suv,automatic,kndpbcac6e7560154,co,37,green,black,kia motors america  inc,16150,16400,2015-06-16T05:00:00-07:00,00:00.0,250,22994
2014,Kia,Sportage,LX,suv,,kndpbcac3e7560404,co,49,gray,black,kia motors america  inc,16250,16500,2015-06-16T05:00:00-07:00,00:00.0,250,19794
2014,Kia,Sportage,LX,suv,automatic,kndpbcac4e7559021,co,5,gray,gray,kia motors america  inc,16250,16500,2015-06-16T05:00:00-07:00,00:00.0,250,20069
2014,Kia,Sportage,LX,suv,automatic,kndpbcac0e7559808,co,49,black,gray,kia motors america  inc,16400,17600,2015-06-16T05:00:00-07:00,00:00.0,1200,14933
2014,Kia,Sportage,LX,suv,automatic,kndpbcacxe7559704,co,44,gray,black,kia motors america  inc,16050,16500,2015-06-16T05:00:00-07:00,00:00.0,450,26172
2014,Kia,Sportage,LX,suv,automatic,kndpbcac0e7558948,co,43,red,black,kia motors america  inc,16150,16600,2015-06-16T05:00:00-07:00,00:00.0,450,23335
2014,Kia,Sportage,LX,suv,automatic,kndpbcac9e7560360,co,42,green,black,kia motors america  inc,16250,16500,2015-06-16T05:00:00-07:00,00:00.0,250,20278
2014,Kia,Sportage,LX,suv,,kndpbcac9e7559466,co,44,white,black,kia motors america  inc,16500,17700,2015-06-16T05:00:00-07:00,00:00.0,1200,12433
2014,Kia,Sportage,LX,suv,automatic,kndpbcac9e7559175,co,33,red,black,kia motors america  inc,16250,16300,2015-06-16T05:00:00-07:00,00:00.0,50,20479
2014,Kia,Sportage,LX,suv,,kndpbcac3e7560998,co,45,gray,black,kia motors america  inc,16450,17600,2015-06-16T05:00:00-07:00,00:00.0,1150,14759
2014,Kia,Sportage,LX,suv,automatic,kndpbcac0e7558951,co,47,red,blue,kia motors america  inc,16150,16300,2015-06-16T05:00:00-07:00,00:00.0,150,23589
2014,Kia,Sportage,LX,suv,automatic,kndpbcac1e7559591,co,43,silver,black,kia motors america  inc,16300,16500,2015-06-16T05:00:00-07:00,00:00.0,200,18539
2014,Kia,Sportage,LX,suv,automatic,kndpbcac5e7560310,co,35,red,black,kia motors america  inc,16450,17600,2015-06-16T05:00:00-07:00,00:00.0,1150,14854
2014,Kia,Soul,+,wagon,automatic,kndjp3a53e7020575,nv,35,yellow,black,enterprise veh exchange/rental,12600,13000,2015-06-05T05:00:00-07:00,00:00.0,400,32941
2014,Kia,Sportage,LX,suv,automatic,kndpb3ac3e7562430,co,5,white,black,kia motors america  inc,16000,16000,2015-06-16T05:00:00-07:00,00:00.0,0,13084
2014,Lincoln,Navigator,Base,suv,automatic,5lmjj2h54eel06912,tx,41,black,gray,avis budget group,35000,37300,2015-06-10T02:30:00-07:00,30:00.0,2300,32534
2014,Mazda,CX-5,Touring,suv,automatic,jm3ke2cy0e0327813,az,43,black,gray,chapman hyundai,16700,17000,2015-06-04T05:00:00-07:00,00:00.0,300,36278
2014,Lincoln,Navigator,Base,suv,automatic,5lmjj2h52eel01689,tn,46,â€”,black,ars/avis budget group,35900,36700,2015-06-17T03:00:00-07:00,00:00.0,800,30272
2014,Mazda,Mazda6,i Touring,sedan,,jm1gj1v61e1147461,pa,47,white,beige,adcock brothers inc,18300,19250,2015-06-05T02:00:00-07:00,00:00.0,950,9338
2014,Mitsubishi,Lancer Evolution,GSR,sedan,manual,ja32w8fv7eu022021,ca,45,white,black,alse auto,27300,27500,2015-06-18T05:30:00-07:00,30:00.0,200,35657
2014,Mercedes-Benz,E-Class,E350 Luxury,sedan,automatic,wddhf5kb6ea923278,fl,43,white,black,braman honda of palm beach,37300,38000,2015-06-04T02:40:00-07:00,40:00.0,700,25476
2014,Nissan,Altima,2.5 S,sedan,automatic,1n4al3ap4en371834,nj,44,red,black,lester glenn buick,14700,15000,2015-06-10T02:30:00-07:00,30:00.0,300,5421
2014,Nissan,Altima,2.5 S,sedan,automatic,1n4al3ap3en251961,wa,44,black,black,nissan motor acceptance corporation,14500,15400,2015-06-10T05:30:00-07:00,30:00.0,900,9244
2014,Nissan,Sentra,S,sedan,automatic,3n1ab7ap0ey232343,ga,44,gray,black,santander consumer,11300,11700,2015-06-08T17:00:00-07:00,00:00.0,400,21203
2014,Nissan,Sentra,S,sedan,automatic,3n1ab7ap8el625388,ga,35,gray,black,santander consumer,11050,11700,2015-06-09T02:30:00-07:00,30:00.0,650,25470
2014,Nissan,Sentra,S,sedan,automatic,3n1ab7ap5ey299472,ga,49,gray,black,santander consumer,11250,11400,2015-06-09T02:30:00-07:00,30:00.0,150,21407
2014,Nissan,Sentra,S,sedan,automatic,3n1ab7ap2el689636,ga,48,black,black,santander consumer,11750,12500,2015-06-08T17:00:00-07:00,00:00.0,750,13192
2014,Nissan,Sentra,S,sedan,automatic,3n1ab7ap8ey247642,ga,5,silver,black,santander consumer,11950,12600,2015-06-09T02:30:00-07:00,30:00.0,650,10077
2014,Nissan,Xterra,S,suv,automatic,5n1an0nw1en807331,ga,49,white,gray,young motors llc,19350,21200,2015-06-04T02:45:00-07:00,45:00.0,1850,23795
2014,Scion,tC,Base,hatchback,,jtkjf5c79e3082169,fl,44,black,gray,sullivan auto group llc,15450,16000,2015-06-18T02:35:00-07:00,35:00.0,550,15574
2014,Ram,1500,Sport,crew cab,automatic,1c6rr7mt0es297154,nv,5,black,black,prestige chrysler jeep dodge,34200,35750,2015-06-12T05:00:00-07:00,00:00.0,1550,7719
2014,Toyota,Camry,LE,sedan,automatic,4t1bf1fk5eu830555,nv,38,gray,gray,toyota motor sales usa inc/program,14450,14500,2015-06-05T05:00:00-07:00,00:00.0,50,25633
2014,Toyota,Camry,LE,sedan,,4t1bf1fk6eu367583,pa,38,gray,gray,avis corporation,13800,14000,2015-06-05T02:00:00-07:00,00:00.0,200,34920
2014,Toyota,Camry,SE,sedan,,4t1bf1fkxeu862918,pa,39,blue,black,toyota financial services,16500,16800,2015-06-12T02:00:00-07:00,00:00.0,300,11424
2014,Toyota,Camry,LE,sedan,,4t1bf1fkxeu366792,pa,35,gray,gray,avis corporation,13850,14000,2015-06-05T02:00:00-07:00,00:00.0,150,34339
2014,Toyota,Camry,LE,sedan,automatic,4t1bf1fk5eu412741,nv,43,gold,gray,toyota motor sales usa inc/program,14550,14700,2015-06-05T05:00:00-07:00,00:00.0,150,24039
2014,Toyota,Camry,LE,sedan,automatic,4t1bf1fk3eu417131,nv,37,white,gray,toyota motor sales usa inc/program,14600,14600,2015-06-05T05:00:00-07:00,00:00.0,0,23555
2014,Toyota,Camry,LE,sedan,automatic,4t1bf1fk7eu424924,nv,37,gold,gray,toyota motor sales usa inc/program,14650,14700,2015-06-05T05:00:00-07:00,00:00.0,50,22571
2014,Toyota,Camry,SE,sedan,automatic,4t1bf1fk0eu803540,nc,4,white,black,toyota motor sales usa inc/program,14750,15700,2015-06-16T02:15:00-07:00,15:00.0,950,33071
2014,Toyota,Camry,SE,sedan,automatic,4t1bf1fk1eu398126,fl,43,black,black,toyota motor sales usa inc/program,15550,15800,2015-06-09T02:30:00-07:00,30:00.0,250,24595
2014,Toyota,Camry,SE,sedan,automatic,4t1bf1fk2eu399463,fl,44,white,black,toyota motor sales usa inc/program,15400,15500,2015-06-09T02:30:00-07:00,30:00.0,100,26278
2014,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,minivan,automatic,5tdkk3dc3es500294,fl,45,green,beige,toyota motor sales usa inc/program,23100,23500,2015-06-09T02:30:00-07:00,30:00.0,400,14702
2014,Toyota,RAV4,XLE,suv,automatic,2t3rfrev3ew155921,nc,4,blue,black,toyota motor sales usa inc/program,21000,21100,2015-06-16T02:15:00-07:00,15:00.0,100,33445
2014,Toyota,Sienna,L 7-Passenger,minivan,automatic,5tdzk3dc0es518766,fl,48,gray,gray,toyota motor sales usa inc,21700,22400,2015-06-16T02:30:00-07:00,30:00.0,700,8
2014,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,minivan,automatic,5tdkk3dc3es500456,fl,46,black,gray,toyota motor sales usa inc/program,22800,23000,2015-06-09T02:30:00-07:00,30:00.0,200,18740
2014,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,minivan,automatic,5tdkk3dc3es497526,fl,44,blue,gray,toyota motor sales usa inc/program,22300,22800,2015-06-09T02:30:00-07:00,30:00.0,500,23768
2014,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,minivan,automatic,5tdkk3dc6es499917,fl,38,â€”,gray,toyota motor sales usa inc/program,22400,22400,2015-06-09T02:30:00-07:00,30:00.0,0,22282
2014,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,minivan,automatic,5tdkk3dc5es501205,fl,44,black,gray,toyota motor sales usa inc/program,23000,23200,2015-06-09T02:30:00-07:00,30:00.0,200,16289
2014,Volkswagen,Jetta,SE,sedan,automatic,3vwd07aj4em222625,wa,37,gray,black,vw credit  inc/pilot,12750,14000,2015-06-10T05:30:00-07:00,30:00.0,1250,12670
2014,Volkswagen,Jetta,S,sedan,automatic,3vw2k7aj5em296430,wa,48,gray,black,vw credit  inc/pilot,11800,12250,2015-06-10T05:30:00-07:00,30:00.0,450,5905
2014,Volkswagen,Tiguan,S,suv,automatic,wvgav3ax7ew621786,wa,49,â€”,black,vw credit prequalified,16550,17250,2015-06-10T05:30:00-07:00,30:00.0,700,8135
